entry_point,prompt,test_cases,generated_code,all_tests_passed,category
decode_cyclic,"

def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""
","

METADATA = {}


def check(candidate):
    from random import randint, choice
    import string

    letters = string.ascii_lowercase
    for _ in range(100):
        str = ''.join(choice(letters) for i in range(randint(10, 20)))
        encoded_str = encode_cyclic(str)
        assert candidate(encoded_str) == str

","

def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    """"""
    takes as input string encoded with encode_cyclic function. Returns decoded string.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[-1] + group[:-1]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def encode_rail_fence(s: str, n: int):
    """"""
    returns encoded string by zigzagging through the rail fence.
    """"""
    # split string to rows. Each of length n.
    rows = [s[(n * i):min((n * i + n), len(s))] for i in range((len(s) + n - 1) // n)]
    # zigzag through rows.
    return """".join(["""".join([row[i] for row in rows]) for i in range(n)])


def decode_rail_fence(s: str, n: int):
    """"""
    takes as input string encoded with encode_rail_fence function. Returns decoded string.
    """"""
    # split string to rows. Each of length n.
    rows = [s[(n * i):min((n * i + n), len(s))] for i in range((len(s) + n - 1) // n)]
    # zigzag through rows.
    return """".join(["""".join([row[i] for row in rows]) for i in range(n)])


def encode_rot13(s: str):
    """"""
    returns encoded string by rotating characters by 13 positions.
    """"""
    return s.translate(str.maketrans(
        ""abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ"",
        ""nopqrstuvwxyzabcdefghijklmNOPQRSTUVWXYZABCDEFGHIJKLM""))


def decode",Error,String
prime_fib,"

def prime_fib(n: int):
    """"""
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
    >>> prime_fib(1)
    >>> prime_fib(2)
    >>> prime_fib(3)
    >>> prime_fib(4)
    >>> prime_fib(5)
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate(1) == 2
    assert candidate(2) == 3
    assert candidate(3) == 5
    assert candidate(4) == 13
    assert candidate(5) == 89
    assert candidate(6) == 233
    assert candidate(7) == 1597
    assert candidate(8) == 28657
    assert candidate(9) == 514229
    assert candidate(10) == 433494437

","

def prime_fib(n: int):
    """"""
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
    >>> prime_fib(1)
    >>> prime_fib(2)
    >>> prime_fib(3)
    >>> prime_fib(4)
    >>> prime_fib(5)
    """"""
    pass


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()",Failed,Math
triples_sum_to_zero,"

def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it returns True if there are three distinct elements in the list that
    sum to zero, and False otherwise.

    >>> triples_sum_to_zero([1, 3, 5, 0])
    >>> triples_sum_to_zero([1, 3, -2, 1])
    >>> triples_sum_to_zero([1, 2, 3, 7])
    >>> triples_sum_to_zero([2, 4, -5, 3, 9, 7])
    >>> triples_sum_to_zero([1])
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate([1, 3, 5, 0]) == False
    assert candidate([1, 3, 5, -1]) == False
    assert candidate([1, 3, -2, 1]) == True
    assert candidate([1, 2, 3, 7]) == False
    assert candidate([1, 2, 5, 7]) == False
    assert candidate([2, 4, -5, 3, 9, 7]) == True
    assert candidate([1]) == False
    assert candidate([1, 3, 5, -100]) == False
    assert candidate([100, 3, 5, -100]) == False

","

def triples_sum_to_zero(l: list):
    """"""
    triples_sum_to_zero takes a list of integers as an input.
    it returns True if there are three distinct elements in the list that
    sum to zero, and False otherwise.

    >>> triples_sum_to_zero([1, 3, 5, 0])
    >>> triples_sum_to_zero([1, 3, -2, 1])
    >>> triples_sum_to_zero([1, 2, 3, 7])
    >>> triples_sum_to_zero([2, 4, -5, 3, 9, 7])
    >>> triples_sum_to_zero([1])
    """"""
    l.sort()
    for i in range(len(l) - 2):
        j = i + 1
        k = len(l) - 1
        while j < k:
            if l[i] + l[j] + l[k] == 0:
                return True
            elif l[i] + l[j] + l[k] < 0:
                j += 1
            else:
                k -= 1
    return False


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()",Passed,ListArray
car_race_collision,"

def car_race_collision(n: int):
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right;  simultaneously, a different set of n cars
    are driving right to left.   The two sets of cars start out being very far from
    each other.  All cars move in the same speed.  Two cars are said to collide
    when a car that's moving left to right hits a car that's moving right to left.
    However, the cars are infinitely sturdy and strong; as a result, they continue moving
    in their trajectory as if they did not collide.

    This function outputs the number of such collisions.
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate(2) == 4
    assert candidate(3) == 9
    assert candidate(4) == 16
    assert candidate(8) == 64
    assert candidate(10) == 100

","

def car_race_collision(n: int):
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right;  simultaneously, a different set of n cars
    are driving right to left.   The two sets of cars start out being very far from
    each other.  All cars move in the same speed.  Two cars are said to collide
    when a car that's moving left to right hits a car that's moving right to left.
    However, the cars are infinitely sturdy and strong; as a result, they continue moving
    in their trajectory as if they did not collide.

    This function outputs the number of such collisions.
    """"""
    return n * (n - 1) // 2


if __name__ == ""__main__"":
    print(car_race_collision(1000))",Failed,DS
incr_list,"

def incr_list(l: list):
    """"""Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate([]) == []
    assert candidate([3, 2, 1]) == [4, 3, 2]
    assert candidate([5, 2, 5, 2, 3, 3, 9, 0, 123]) == [6, 3, 6, 3, 4, 4, 10, 1, 124]

","

def incr_list(l: list):
    """"""Return list with elements incremented by 1.
    >>> incr_list([1, 2, 3])
    >>> incr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    """"""
    return [x + 1 for x in l]


def decr_list(l: list):
    """"""Return list with elements decremented by 1.
    >>> decr_list([1, 2, 3])
    >>> decr_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    """"""
    return [x - 1 for x in l]


def square_list(l: list):
    """"""Return list with elements squared.
    >>> square_list([1, 2, 3])
    >>> square_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    """"""
    return [x ** 2 for x in l]


def cube_list(l: list):
    """"""Return list with elements cubed.
    >>> cube_list([1, 2, 3])
    >>> cube_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    """"""
    return [x ** 3 for x in l]


def double_list(l: list):
    """"""Return list with elements doubled.
    >>> double_list([1, 2, 3])
    >>> double_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    """"""
    return [x * 2 for x in l]


def halve_list(l: list):
    """"""Return list with elements halved.
    >>> halve_list([1, 2, 3])
    >>> halve_list([5, 3, 5, 2, 3, 3, 9, 0, 123])
    """"""
    return [x / 2 for x in l]


def reciprocal_list(l: list):
    """"""Return list with elements reciprocaled.
    >>> reciprocal_list([1, 2, 3])
    >>> recipro",Error,ListArray
pairs_sum_to_zero,"

def pairs_sum_to_zero(l):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if there are two distinct elements in the list that
    sum to zero, and False otherwise.
    >>> pairs_sum_to_zero([1, 3, 5, 0])
    >>> pairs_sum_to_zero([1, 3, -2, 1])
    >>> pairs_sum_to_zero([1, 2, 3, 7])
    >>> pairs_sum_to_zero([2, 4, -5, 3, 5, 7])
    >>> pairs_sum_to_zero([1])
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate([1, 3, 5, 0]) == False
    assert candidate([1, 3, -2, 1]) == False
    assert candidate([1, 2, 3, 7]) == False
    assert candidate([2, 4, -5, 3, 5, 7]) == True
    assert candidate([1]) == False

    assert candidate([-3, 9, -1, 3, 2, 30]) == True
    assert candidate([-3, 9, -1, 3, 2, 31]) == True
    assert candidate([-3, 9, -1, 4, 2, 30]) == False
    assert candidate([-3, 9, -1, 4, 2, 31]) == False

","

def pairs_sum_to_zero(l):
    """"""
    pairs_sum_to_zero takes a list of integers as an input.
    it returns True if there are two distinct elements in the list that
    sum to zero, and False otherwise.
    >>> pairs_sum_to_zero([1, 3, 5, 0])
    >>> pairs_sum_to_zero([1, 3, -2, 1])
    >>> pairs_sum_to_zero([1, 2, 3, 7])
    >>> pairs_sum_to_zero([2, 4, -5, 3, 5, 7])
    >>> pairs_sum_to_zero([1])
    """"""
    seen = set()
    for num in l:
        if -num in seen:
            return True
        seen.add(num)
    return False

# Test cases
print(pairs_sum_to_zero([1, 3, 5, 0]))  # Output: True
print(pairs_sum_to_zero([1, 3, -2, 1]))  # Output: True
print(pairs_sum_to_zero([1, 2, 3, 7]))  # Output: False
print(pairs_sum_to_zero([2, 4, -5, 3, 5, 7]))  # Output: True
print(pairs_sum_to_zero([1]))  # Output: False
",Passed,ListArray
change_base,"

def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    >>> change_base(8, 2)
    >>> change_base(7, 2)
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate(8, 3) == ""22""
    assert candidate(9, 3) == ""100""
    assert candidate(234, 2) == ""11101010""
    assert candidate(16, 2) == ""10000""
    assert candidate(8, 2) == ""1000""
    assert candidate(7, 2) == ""111""
    for x in range(2, 8):
        assert candidate(x, x + 1) == str(x)

","

def change_base(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base(8, 3)
    >>> change_base(8, 2)
    >>> change_base(7, 2)
    """"""
    if base < 2 or base > 9:
        raise ValueError(""Base must be between 2 and 9"")
    if x == 0:
        return ""0""
    result = """"
    while x > 0:
        x, remainder = divmod(x, base)
        result = str(remainder) + result
    return result


def change_base_recursive(x: int, base: int):
    """"""Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> change_base_recursive(8, 3)
    >>> change_base_recursive(8, 2)
    >>> change_base_recursive(7, 2)
    """"""
    if base < 2 or base > 9:
        raise ValueError(""Base must be between 2 and 9"")
    if x == 0:
        return ""0""
    if x == 1:
        return ""1""
    return change_base_recursive(x // base, base) + str(x % base)


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()",Passed,Math
triangle_area,"

def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate(5, 3) == 7.5
    assert candidate(2, 2) == 2.0
    assert candidate(10, 8) == 40.0

","

def triangle_area(a, h):
    """"""Given length of a side and high return area for a triangle.
    >>> triangle_area(5, 3)
    """"""
    return a * h / 2


def test_triangle_area():
    assert triangle_area(5, 3) == 15
    assert triangle_area(10, 2) == 10
    assert triangle_area(3, 7) == 21
    assert triangle_area(15, 10) == 75
    assert triangle_area(20, 15) == 150
    assert triangle_area(12, 6) == 36
    assert triangle_area(8, 4) == 24
    assert triangle_area(6, 3) == 15
    assert triangle_area(4, 2) == 4
    assert triangle_area(3, 1) == 3


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()
    test_triangle_area()",Passed,Math
fib4,"

def fib4(n: int):
    """"""The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fib4(0) -> 0
    fib4(1) -> 0
    fib4(2) -> 2
    fib4(3) -> 0
    fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
    Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
    >>> fib4(5)
    >>> fib4(6)
    >>> fib4(7)
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate(5) == 4
    assert candidate(8) == 28
    assert candidate(10) == 104
    assert candidate(12) == 386

","

def fib4(n: int):
    """"""The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fib4(0) -> 0
    fib4(1) -> 0
    fib4(2) -> 2
    fib4(3) -> 0
    fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
    Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
    >>> fib4(5)
    >>> fib4(6)
    >>> fib4(7)
    """"""
    if n == 0:
        return 0
    elif n == 1:
        return 0
    elif n == 2:
        return 2
    elif n == 3:
        return 0

    a, b, c, d = 0, 0, 2, 0
    for _ in range(4, n + 1):
        a, b, c, d = b, c, d, a + b + c + d

    return d


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()",Passed,Math
median,"

def median(l: list):
    """"""Return median of elements in the list l.
    >>> median([3, 1, 2, 4, 5])
    >>> median([-10, 4, 6, 1000, 10, 20])
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate([3, 1, 2, 4, 5]) == 3
    assert candidate([-10, 4, 6, 1000, 10, 20]) == 8.0
    assert candidate([5]) == 5
    assert candidate([6, 5]) == 5.5
    assert candidate([8, 1, 3, 9, 9, 2, 7]) == 7 

","

def median(l: list):
    """"""Return median of elements in the list l.
    >>> median([3, 1, 2, 4, 5])
    >>> median([-10, 4, 6, 1000, 10, 20])
    """"""
    l.sort()
    if len(l) % 2 == 0:
        return (l[len(l) // 2 - 1] + l[len(l) // 2]) / 2
    else:
        return l[len(l) // 2]


def main():
    print(median([3, 1, 2, 4, 5]))
    print(median([-10, 4, 6, 1000, 10, 20]))


if __name__ == ""__main__"":
    main()",Passed,Math
is_palindrome,"

def is_palindrome(text: str):
    """"""
    Checks if given string is a palindrome
    >>> is_palindrome('')
    >>> is_palindrome('aba')
    >>> is_palindrome('aaaaa')
    >>> is_palindrome('zbcd')
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate('') == True
    assert candidate('aba') == True
    assert candidate('aaaaa') == True
    assert candidate('zbcd') == False
    assert candidate('xywyx') == True
    assert candidate('xywyz') == False
    assert candidate('xywzx') == False

","

def is_palindrome(text: str):
    """"""
    Checks if given string is a palindrome
    >>> is_palindrome('')
    >>> is_palindrome('aba')
    >>> is_palindrome('aaaaa')
    >>> is_palindrome('zbcd')
    """"""
    if len(text) < 2:
        return True
    if text[0]!= text[-1]:
        return False
    return is_palindrome(text[1:-1])


if __name__ == '__main__':
    import doctest
    doctest.testmod()",Passed,String
modp,"

def modp(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    >>> modp(1101, 101)
    >>> modp(0, 101)
    >>> modp(3, 11)
    >>> modp(100, 101)
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate(3, 5) == 3
    assert candidate(1101, 101) == 2
    assert candidate(0, 101) == 1
    assert candidate(3, 11) == 8
    assert candidate(100, 101) == 1
    assert candidate(30, 5) == 4
    assert candidate(31, 5) == 3

","

def modp(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    >>> modp(1101, 101)
    >>> modp(0, 101)
    >>> modp(3, 11)
    >>> modp(100, 101)
    """"""
    return pow(2, n, p)


def modp_iter(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp_iter(3, 5)
    >>> modp_iter(1101, 101)
    >>> modp_iter(0, 101)
    >>> modp_iter(3, 11)
    >>> modp_iter(100, 101)
    """"""
    result = 1
    base = 2
    while n > 0:
        if n % 2 == 1:
            result = (result * base) % p
        base = (base * base) % p
        n //= 2
    return result


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()",Passed,Math
decode_shift,"

def encode_shift(s: str):
    """"""
    returns encoded string by shifting every character by 5 in the alphabet.
    """"""
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_shift(s: str):
    """"""
    takes as input string encoded with encode_shift function. Returns decoded string.
    """"""
","

METADATA = {}


def check(candidate):
    from random import randint, choice
    import copy
    import string

    letters = string.ascii_lowercase
    for _ in range(100):
        str = ''.join(choice(letters) for i in range(randint(10, 20)))
        encoded_str = encode_shift(str)
        assert candidate(copy.deepcopy(encoded_str)) == str

","

def encode_shift(s: str):
    """"""
    returns encoded string by shifting every character by 5 in the alphabet.
    """"""
    return """".join([chr(((ord(ch) + 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def decode_shift(s: str):
    """"""
    takes as input string encoded with encode_shift function. Returns decoded string.
    """"""
    return """".join([chr(((ord(ch) - 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])


def encode_vigenere(s: str, key: str):
    """"""
    returns encoded string by using vigenere cipher with the given key.
    """"""
    return """".join([chr(((ord(s[i]) + ord(key[i % len(key)])) % 26) + ord(""a"")) for i in range(len(s))])


def decode_vigenere(s: str, key: str):
    """"""
    takes as input string encoded with encode_vigenere function and the key used. Returns decoded string.
    """"""
    return """".join([chr(((ord(s[i]) - ord(key[i % len(key)])) % 26) + ord(""a"")) for i in range(len(s))])


def encode_rail_fence(s: str, n: int):
    """"""
    returns encoded string by using rail fence cipher with n rails.
    """"""
    rails = [""""] * n
    rail = 0
    direction = 1
    for ch in s:
        rails[rail] += ch
        rail += direction
        if rail == n - 1 or rail == 0:
            direction *= -1
    return """".join(rails)


def decode_rail_fence(s: str, n: int):
    """"""
    takes as input string encoded with encode_rail_fence function and the number of rails used. Returns decoded string.
    """"""
    rails = [""""] * n
    rail = 0
    direction = 1
    for ch in s:
        rails[rail] += ch
        rail += direction
        if rail == n - 1 or rail == 0:
            direction *= -1
    result = """"
    i = 0
    for _ in range(len(s)):
        result += rails[i][0]
        rails[i] = rails[i][1:]
        i += direction",Passed,String
remove_vowels,"

def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    >>> remove_vowels(""abcdef\nghijklm"")
    >>> remove_vowels('abcdef')
    >>> remove_vowels('aaaaa')
    >>> remove_vowels('aaBAA')
    >>> remove_vowels('zbcd')
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate('') == ''
    assert candidate(""abcdef\nghijklm"") == 'bcdf\nghjklm'
    assert candidate('fedcba') == 'fdcb'
    assert candidate('eeeee') == ''
    assert candidate('acBAA') == 'cB'
    assert candidate('EcBOO') == 'cB'
    assert candidate('ybcd') == 'ybcd'

","

def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    >>> remove_vowels(""abcdef\nghijklm"")
    >>> remove_vowels('abcdef')
    >>> remove_vowels('aaaaa')
    >>> remove_vowels('aaBAA')
    >>> remove_vowels('zbcd')
    """"""
    return text.translate(None, 'aeiouAEIOU')


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()",Error,String
below_threshold,"

def below_threshold(l: list, t: int):
    """"""Return True if all numbers in the list l are below threshold t.
    >>> below_threshold([1, 2, 4, 10], 100)
    >>> below_threshold([1, 20, 4, 10], 5)
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate([1, 2, 4, 10], 100)
    assert not candidate([1, 20, 4, 10], 5)
    assert candidate([1, 20, 4, 10], 21)
    assert candidate([1, 20, 4, 10], 22)
    assert candidate([1, 8, 4, 10], 11)
    assert not candidate([1, 8, 4, 10], 10)

","

def below_threshold(l: list, t: int):
    """"""Return True if all numbers in the list l are below threshold t.
    >>> below_threshold([1, 2, 4, 10], 100)
    >>> below_threshold([1, 20, 4, 10], 5)
    """"""
    for num in l:
        if num >= t:
            return False
    return True


def above_threshold(l: list, t: int):
    """"""Return True if all numbers in the list l are above threshold t.
    >>> above_threshold([1, 2, 4, 10], 0)
    >>> above_threshold([1, 20, 4, 10], 5)
    """"""
    for num in l:
        if num <= t:
            return False
    return True


def sum_of_squares(l: list):
    """"""Return the sum of squares of numbers in the list l.
    >>> sum_of_squares([1, 2, 3])
    14
    >>> sum_of_squares([4, 5, 6])
    57
    """"""
    return sum([num ** 2 for num in l])


def sum_of_cubes(l: list):
    """"""Return the sum of cubes of numbers in the list l.
    >>> sum_of_cubes([1, 2, 3])
    36
    >>> sum_of_cubes([4, 5, 6])
    221
    """"""
    return sum([num ** 3 for num in l])


def sum_of_products(l: list):
    """"""Return the sum of products of consecutive numbers in the list l.
    >>> sum_of_products([1, 2, 3])
    5
    >>> sum_of_products([4, 5, 6])
    15
    """"""
    return sum([l[i] * l[i + 1] for i in range(len(l) - 1)])


def sum_of_quotients(l: list):
    """"""Return the sum of quotients of consecutive numbers in the list l.
    >>> sum_of_quotients([1, 2, 3])
    0.5
    >>> sum_of_quotients([4, 5, 6])
    1.0
    """"""
    return sum([l[i] / l[i",Error,ListArray
add,"

def add(x: int, y: int):
    """"""Add two numbers x and y
    >>> add(2, 3)
    >>> add(5, 7)
    """"""
","

METADATA = {}


def check(candidate):
    import random

    assert candidate(0, 1) == 1
    assert candidate(1, 0) == 1
    assert candidate(2, 3) == 5
    assert candidate(5, 7) == 12
    assert candidate(7, 5) == 12

    for i in range(100):
        x, y = random.randint(0, 1000), random.randint(0, 1000)
        assert candidate(x, y) == x + y

","

def add(x: int, y: int):
    """"""Add two numbers x and y
    >>> add(2, 3)
    >>> add(5, 7)
    """"""
    return x+y


def subtract(x: int, y: int):
    """"""Subtract two numbers x and y
    >>> subtract(2, 3)
    >>> subtract(5, 7)
    """"""
    return x-y


def multiply(x: int, y: int):
    """"""Multiply two numbers x and y
    >>> multiply(2, 3)
    >>> multiply(5, 7)
    """"""
    return x*y


def divide(x: int, y: int):
    """"""Divide two numbers x and y
    >>> divide(2, 3)
    >>> divide(5, 7)
    """"""
    return x/y",Passed,Math
same_chars,"

def same_chars(s0: str, s1: str):
    """"""
    Check if two words have the same characters.
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddeddabc')
    >>> same_chars('abcd', 'dddddddabc')
    >>> same_chars('dddddddabc', 'abcd')
    >>> same_chars('eabcd', 'dddddddabc')
    >>> same_chars('abcd', 'dddddddabce')
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddddabc')
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate('eabcdzzzz', 'dddzzzzzzzddeddabc') == True
    assert candidate('abcd', 'dddddddabc') == True
    assert candidate('dddddddabc', 'abcd') == True
    assert candidate('eabcd', 'dddddddabc') == False
    assert candidate('abcd', 'dddddddabcf') == False
    assert candidate('eabcdzzzz', 'dddzzzzzzzddddabc') == False
    assert candidate('aabb', 'aaccc') == False

","

def same_chars(s0: str, s1: str):
    """"""
    Check if two words have the same characters.
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddeddabc')
    >>> same_chars('abcd', 'dddddddabc')
    >>> same_chars('dddddddabc', 'abcd')
    >>> same_chars('eabcd', 'dddddddabc')
    >>> same_chars('abcd', 'dddddddabce')
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddddabc')
    """"""
    return sorted(s0) == sorted(s1)


if __name__ == '__main__':
    import doctest
    doctest.testmod()",Failed,String
fib,"

def fib(n: int):
    """"""Return n-th Fibonacci number.
    >>> fib(10)
    >>> fib(1)
    >>> fib(8)
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate(10) == 55
    assert candidate(1) == 1
    assert candidate(8) == 21
    assert candidate(11) == 89
    assert candidate(12) == 144

","

def fib(n: int):
    """"""Return n-th Fibonacci number.
    >>> fib(10)
    >>> fib(1)
    >>> fib(8)
    """"""
    if n == 1 or n == 2:
        return 1
    return fib(n - 1) + fib(n - 2)


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()",Passed,Math
correct_bracketing,"

def correct_bracketing(brackets: str):
    """""" brackets is a string of ""<"" and "">"".
    return True if every opening bracket has a corresponding closing bracket.

    >>> correct_bracketing(""<"")
    >>> correct_bracketing(""<>"")
    >>> correct_bracketing(""<<><>>"")
    >>> correct_bracketing(""><<>"")
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate(""<>"")
    assert candidate(""<<><>>"")
    assert candidate(""<><><<><>><>"")
    assert candidate(""<><><<<><><>><>><<><><<>>>"")
    assert not candidate(""<<<><>>>>"")
    assert not candidate(""><<>"")
    assert not candidate(""<"")
    assert not candidate(""<<<<"")
    assert not candidate("">"")
    assert not candidate(""<<>"")
    assert not candidate(""<><><<><>><>><<>"")
    assert not candidate(""<><><<><>><>>><>"")

","

def correct_bracketing(brackets: str):
    """""" brackets is a string of ""<"" and "">"".
    return True if every opening bracket has a corresponding closing bracket.

    >>> correct_bracketing(""<"")
    >>> correct_bracketing(""<>"")
    >>> correct_bracketing(""<<><>>"")
    >>> correct_bracketing(""><<>"")
    """"""
    stack = []
    for bracket in brackets:
        if bracket == ""<"":
            stack.append(bracket)
        elif bracket == "">"":
            if not stack:
                return False
            stack.pop()
    return not stack


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()",Passed,DS
monotonic,"

def monotonic(l: list):
    """"""Return True is list elements are monotonically increasing or decreasing.
    >>> monotonic([1, 2, 4, 20])
    >>> monotonic([1, 20, 4, 10])
    >>> monotonic([4, 1, 0, -10])
    """"""
","

METADATA = {}


def check(candidate):
    assert candidate([1, 2, 4, 10]) == True
    assert candidate([1, 2, 4, 20]) == True
    assert candidate([1, 20, 4, 10]) == False
    assert candidate([4, 1, 0, -10]) == True
    assert candidate([4, 1, 1, 0]) == True
    assert candidate([1, 2, 3, 2, 5, 60]) == False
    assert candidate([1, 2, 3, 4, 5, 60]) == True
    assert candidate([9, 9, 9, 9]) == True

","

def monotonic(l: list):
    """"""Return True is list elements are monotonically increasing or decreasing.
    >>> monotonic([1, 2, 4, 20])
    >>> monotonic([1, 20, 4, 10])
    >>> monotonic([4, 1, 0, -10])
    """"""
    return all(l[i] <= l[i + 1] for i in range(len(l) - 1)) or all(l[i] >= l[i + 1] for i in range(len(l) - 1))


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()",Passed,ListArray
common,"

def common(l1: list, l2: list):
    """"""Return sorted unique common elements for two lists.
    >>> common([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])
    >>> common([5, 3, 2, 8], [3, 2])

    """"""
","

METADATA = {}


def check(candidate):
    assert candidate([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121]) == [1, 5, 653]
    assert candidate([5, 3, 2, 8], [3, 2]) == [2, 3]
    assert candidate([4, 3, 2, 8], [3, 2, 4]) == [2, 3, 4]
    assert candidate([4, 3, 2, 8], []) == []

","

def common(l1: list, l2: list):
    """"""Return sorted unique common elements for two lists.
    >>> common([1, 4, 3, 34, 653, 2, 5], [5, 7, 1, 5, 9, 653, 121])
    >>> common([5, 3, 2, 8], [3, 2])

    """"""
    return sorted(set(l1) & set(l2))


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()",Passed,ListArray
